Desligamento;Ex-trainee;Data de nascimento;Sexo;Data de admissão;Cargo;Área;Salário mensal médio;Posição crítica;Gestor;Avaliação de desempenho;Distância residência trabalho (Km);Tempo deslocamento (min);Turnover mercado;
0;0;30/12/1972;M;5/15/00;123;Administrativo;R$ 5.743,33;0;174;BOM;7;4;0,26;
0;0;29/06/1978;M;02/11/1985;166;Administrativo;R$ 10.068,33;0;175;BOM;8;5;0,15;
0;0;13/01/1985;M;04/10/1989;167;Operacional ;R$ 4.781,67;0;176;BOM;17;11;0,1;
0;0;15/02/1964;M;5/17/93;168;Operacional ;R$ 7.926,67;0;176;OTIMO;30;20;0,19;
0;0;14/03/1985;M;2/20/95;167;Operacional ;R$ 4.781,67;0;176;BOM;26;18;0,1;
0;0;21/05/1978;F;07/01/1998;169;Coordenação;R$ 45.331,67;1;177;BOM;25;17;0,05;
0;0;18/04/1973;F;01/04/1999;169;Coordenação;R$ 28.830,00;1;178;BOM;10;6;0,05;
0;0;30/11/1983;F;3/22/93;170;Administrativo;R$ 16.758,33;1;179;BOM;1;0;0,22;
0;0;21/03/1974;M;07/01/1991;50;Operacional ;R$ 5.448,33;0;180;OTIMO;17;11;0,15;
0;0;31/08/1975;M;1/15/96;120;Administrativo;R$ 15.305,00;1;119;BOM;32;22;0,25;
0;0;22/02/1964;M;07/08/1997;171;Coordenação;R$ 28.518,33;1;181;EXCELENTE;22;15;0,02;
0;0;14/07/1983;M;4/19/99;172;Operacional ;R$ 10.835,00;0;182;BOM;3;2;0,17;
0;0;16/12/1971;M;1/20/98;21;Operacional ;R$ 5.341,67;0;183;EXCELENTE;3;2;0,13;
0;0;24/05/1965;M;02/12/1996;21;Operacional ;R$ 5.871,67;0;184;BOM;7;4;0,13;
0;0;25/09/1973;M;06/12/1996;21;Operacional ;R$ 6.453,33;0;185;OTIMO;4;2;0,13;
1;0;30/05/1979;M;08/01/1996;21;Operacional ;R$ 5.871,67;0;183;OTIMO;12;8;0,13;
1;0;23/09/1981;M;10/01/1996;21;Operacional ;R$ 6.453,33;0;183;BOM;18;12;0,13;
0;0;16/05/1975;M;10/22/96;173;Operacional ;R$ 3.658,33;0;183;BOM;20;13;0,16;
0;0;28/10/1980;M;2/21/94;21;Operacional ;R$ 6.053,33;0;185;OTIMO;10;6;0,13;
0;0;15/09/1974;M;8/28/89;174;Operacional ;R$ 9.381,67;0;186;BOM;16;11;0,03;
0;0;27/02/1977;M;9/13/99;175;Gerência;R$ 49.150,00;1;9;BOM;26;18;0,22;
0;0;29/08/1982;M;06/01/2000;176;Administrativo;R$ 6.416,67;0;187;BOM;15;10;0,2;
0;0;20/09/1980;M;10/02/2000;173;Operacional ;R$ 2.818,33;0;186;OTIMO;16;11;0,16;
0;0;21/08/1976;M;3/29/99;177;Coordenação;R$ 31.795,00;1;188;BOM;6;4;0,09;
0;0;19/08/1973;M;3/29/99;178;Coordenação;R$ 12.953,33;1;189;BOM;14;9;0,15;
0;0;30/07/1975;M;8/16/99;29;Operacional ;R$ 6.945,00;0;26;BOM;28;19;0,13;
0;0;15/06/1981;M;10/18/99;45;Operacional ;R$ 5.295,00;0;36;BOM;3;2;0,19;
0;0;15/11/1965;M;05/02/2000;179;Operacional ;R$ 2.708,33;0;36;BOM;31;21;0,21;
0;0;19/08/1970;M;7/31/00;180;Administrativo;R$ 4.031,67;0;42;OTIMO;14;9;0,2;
0;0;27/06/1971;M;9/18/00;27;Operacional ;R$ 5.296,67;0;28;BOM;9;6;0,08;
0;0;16/07/1972;M;4/30/99;37;Operacional ;R$ 4.035,00;0;36;OTIMO;28;19;0,13;
1;0;13/01/1981;M;09/02/1974;181;Administrativo;R$ 15.233,33;1;190;OTIMO;5;3;0,07;
0;0;23/09/1977;M;3/16/76;41;Operacional ;R$ 6.063,33;0;30;BOM;2;1;0,15;
0;0;19/12/1980;M;03/01/1978;182;Operacional ;R$ 4.926,67;0;40;BOM;31;21;0,19;
0;0;29/05/1973;M;7/17/78;123;Operacional ;R$ 6.063,33;0;191;OTIMO;29;20;0,26;
0;0;19/09/1977;M;04/04/1978;55;Operacional ;R$ 5.358,33;0;49;BOM;1;0;0,1;
1;0;26/01/1967;M;12/20/78;32;Operacional ;R$ 5.296,67;0;82;OTIMO;30;20;0,06;
0;0;28/05/1972;M;06/11/2001;95;Operacional ;R$ 8.263,33;0;66;BOM;5;3;0,07;
0;0;20/04/1980;M;06/11/2001;122;Operacional ;R$ 4.391,67;0;192;BOM;29;20;0,15;
0;0;13/02/1970;M;6/14/01;183;Administrativo;R$ 11.621,67;0;193;BOM;3;2;0,04;
0;0;20/11/1981;M;8/29/94;12;Administrativo;R$ 5.755,00;0;194;INSATISFATORIO;31;21;0,25;
1;0;26/07/1984;M;5/29/01;21;Operacional ;R$ 3.818,33;0;195;BOM;24;16;0,13;
0;0;21/08/1979;M;10/04/1993;168;Operacional ;R$ 8.200,00;0;196;BOM;18;12;0,19;
0;0;18/10/1971;M;11/18/96;168;Operacional ;R$ 7.805,00;0;196;BOM;16;11;0,19;
0;0;30/07/1970;M;09/01/1997;184;Operacional ;R$ 9.838,33;0;196;BOM;27;18;0,08;
0;0;16/10/1979;M;3/13/96;185;Operacional ;R$ 9.295,00;0;196;BOM;12;8;0,19;
0;0;14/10/1979;M;05/06/1985;57;Operacional ;R$ 4.805,00;0;50;BOM;32;22;0,07;
0;0;13/12/1974;M;07/09/2001;186;Operacional ;R$ 3.121,67;0;39;BOM;15;10;0,12;
0;0;25/03/1983;M;08/06/2001;187;Coordenação;R$ 11.383,33;1;197;OTIMO;22;15;0,13;
0;0;20/04/1974;M;09/05/2001;32;Operacional ;R$ 4.526,67;0;198;BOM;19;13;0,06;
0;0;24/09/1977;M;9/17/01;188;Administrativo;R$ 5.318,33;0;199;OTIMO;15;10;0,07;
0;0;14/11/1978;M;10/01/2001;189;Operacional ;R$ 7.883,33;0;200;BOM;25;17;0,21;
0;0;14/12/1983;M;10/09/2001;29;Operacional ;R$ 7.448,33;0;201;BOM;19;13;0,13;
0;0;23/12/1969;M;10/09/2001;21;Operacional ;R$ 4.550,00;0;186;BOM;23;15;0,13;
0;0;19/02/1971;M;10/15/01;190;Coordenação;R$ 32.765,00;1;143;BOM;18;12;0,05;
0;0;14/12/1981;M;10/24/01;68;Operacional ;R$ 6.048,33;0;129;OTIMO;31;21;0,09;
0;0;16/12/1978;M;10/22/01;191;Operacional ;R$ 5.060,00;0;202;BOM;5;3;0,25;
0;0;19/07/1985;M;10/31/01;73;Operacional ;R$ 3.881,67;0;203;OTIMO;21;14;0,22;
0;0;28/03/1984;M;11/05/2001;21;Operacional ;R$ 3.883,33;0;167;BOM;3;2;0,13;
0;0;13/10/1978;M;11/05/2001;117;Administrativo;R$ 4.378,33;0;204;BOM;30;20;0,16;
0;0;29/05/1982;M;11/19/01;192;Operacional ;R$ 4.890,00;0;205;BOM;14;9;0,09;
0;0;29/11/1984;F;12/12/2001;193;Administrativo;R$ 17.818,33;1;206;OTIMO;6;4;0,12;
0;0;22/02/1959;M;12/27/01;129;Administrativo;R$ 6.530,00;0;198;OTIMO;6;4;0,21;
0;0;21/12/1956;M;01/09/2002;134;Operacional ;R$ 5.605,00;0;207;BOM;28;19;0,25;
0;0;17/12/1953;M;01/07/2002;154;Operacional ;R$ 2.510,00;0;208;OTIMO;1;0;0,11;
0;0;23/05/1960;M;01/02/2002;29;Operacional ;R$ 6.485,00;0;26;OTIMO;15;10;0,13;
0;0;14/04/1957;M;01/02/2002;49;Operacional ;R$ 3.471,67;0;209;BOM;20;13;0,08;
0;0;31/12/1954;M;1/14/02;194;Operacional ;R$ 5.281,67;0;210;BOM;3;2;0,23;
0;0;19/11/1974;M;1/14/02;113;Operacional ;R$ 3.758,33;0;12;BOM;28;19;0,1;
0;0;22/06/1984;M;1/21/02;195;Operacional ;R$ 4.788,33;0;211;BOM;30;20;0,04;
0;0;24/03/1966;M;1/23/02;161;Coordenação;R$ 19.681,67;1;212;OTIMO;2;1;0,07;
0;0;23/06/1985;M;1/23/02;196;Operacional ;R$ 10.225,00;0;213;OTIMO;21;14;0,09;
0;0;24/09/1975;M;1/21/02;50;Operacional ;R$ 2.673,33;0;154;OTIMO;24;16;0,15;
1;0;16/03/1979;M;2/18/02;66;Administrativo;R$ 14.418,33;1;214;BOM;19;13;0,16;
0;0;30/10/1985;M;2/18/02;13;Operacional ;R$ 4.558,33;0;215;BOM;0;0;0,1;
0;0;18/04/1977;M;2/18/02;197;Operacional ;R$ 8.533,33;0;216;EXCELENTE;13;9;0,08;
0;0;25/09/1966;M;2/18/02;198;Operacional ;R$ 4.558,33;0;14;OTIMO;7;4;0,22;
0;0;26/01/1987;M;04/01/2002;50;Operacional ;R$ 3.065,00;0;217;OTIMO;30;20;0,15;
0;0;29/01/1980;M;4/22/02;33;Operacional ;R$ 5.551,67;0;56;BOM;16;11;0,14;
0;0;29/12/1980;M;4/22/02;32;Operacional ;R$ 3.963,33;0;61;OTIMO;4;2;0,06;
1;0;15/07/1985;M;5/13/02;160;Operacional ;R$ 6.090,00;0;218;BOM;23;15;0,05;
0;0;19/03/1987;M;5/22/02;166;Administrativo;R$ 7.290,00;0;219;BOM;25;17;0,15;
0;0;16/01/1979;M;06/12/2002;199;Administrativo;R$ 4.156,67;0;220;OTIMO;13;9;0,21;
0;0;21/08/1967;M;6/18/02;13;Operacional ;R$ 4.341,67;0;221;BOM;8;5;0,1;
0;0;31/07/1982;M;6/18/02;113;Operacional ;R$ 3.758,33;0;222;OTIMO;8;5;0,1;
0;0;29/08/1986;M;6/25/02;136;Operacional ;R$ 4.886,67;0;223;BOM;25;17;0,16;
0;0;26/02/1982;M;07/02/2002;21;Operacional ;R$ 3.818,33;0;195;BOM;27;18;0,13;
0;0;24/10/1977;M;9/23/02;13;Operacional ;R$ 4.786,67;0;12;OTIMO;29;20;0,1;
0;0;16/04/1968;M;9/23/02;13;Operacional ;R$ 4.558,33;0;224;BOM;30;20;0,1;
0;0;14/10/1983;M;10/01/2002;134;Operacional ;R$ 5.496,67;0;225;BOM;9;6;0,25;
0;0;20/01/1986;M;10/16/02;27;Operacional ;R$ 5.605,00;0;198;OTIMO;12;8;0,08;
0;0;27/07/1974;M;10/21/02;200;Operacional ;R$ 5.466,67;0;226;OTIMO;12;8;0,05;
0;0;25/10/1979;F;11/18/02;201;Administrativo;R$ 11.411,67;1;227;BOM;25;17;0,1;
0;0;16/01/1974;M;12/16/02;31;Operacional ;R$ 6.485,00;0;205;INSATISFATORIO;6;4;0,09;
0;0;23/06/1971;F;12/02/2002;155;Administrativo;R$ 17.511,67;1;228;INSATISFATORIO;28;19;0,13;
0;0;26/04/1978;M;01/08/2003;202;Operacional ;R$ 6.530,00;0;130;BOM;4;2;0,15;
0;0;30/12/1974;M;01/03/2003;21;Operacional ;R$ 3.818,33;0;195;OTIMO;11;7;0,13;
0;0;18/06/1973;M;1/22/03;154;Operacional ;R$ 3.965,00;0;229;OTIMO;10;6;0,11;
0;0;30/05/1981;M;1/29/03;140;Operacional ;R$ 6.048,33;0;130;OTIMO;24;16;0,04;
0;0;21/08/1983;M;1/27/03;113;Operacional ;R$ 3.758,33;0;222;OTIMO;16;11;0,1;
0;0;28/01/1982;M;07/01/1999;203;Executivo;R$ 116.666,67;1;230;OTIMO;32;22;0,09;
0;0;18/05/1978;M;02/03/2003;3;Administrativo;R$ 11.945,00;0;231;BOM;9;6;0,23;
0;0;29/01/1978;M;02/12/2003;142;Operacional ;R$ 7.051,67;0;144;BOM;2;1;0,13;
0;0;30/04/1981;M;02/12/2003;141;Operacional ;R$ 8.116,67;0;232;OTIMO;26;18;0,24;
0;0;15/02/1983;M;2/19/03;204;Operacional ;R$ 9.470,00;0;130;OTIMO;20;13;0,21;
0;0;21/01/1982;M;2/19/03;27;Operacional ;R$ 7.053,33;0;233;BOM;30;20;0,08;
0;0;26/05/1982;M;2/17/03;33;Operacional ;R$ 6.485,00;0;25;BOM;25;17;0,14;
0;0;20/09/1986;M;2/24/03;44;Operacional ;R$ 5.285,00;0;41;BOM;21;14;0,15;
0;0;23/08/1979;M;03/12/2003;205;Administrativo;R$ 9.863,33;0;234;OTIMO;19;13;0,2;
0;0;23/01/1983;M;3/18/03;156;Operacional ;R$ 3.036,67;0;10;BOM;9;6;0,25;
0;0;26/04/1985;M;3/19/03;206;Administrativo;R$ 7.903,33;0;153;EXCELENTE;29;20;0,25;
0;0;14/07/1985;M;3/24/03;207;Administrativo;R$ 15.333,33;1;235;BOM;32;22;0,22;
0;0;22/08/1969;M;3/25/03;134;Operacional ;R$ 4.601,67;0;210;BOM;18;12;0,25;
0;0;17/05/1978;M;04/01/2003;50;Operacional ;R$ 4.301,67;0;218;INSATISFATORIO;17;11;0,15;
0;0;22/01/1985;M;04/01/2003;208;Administrativo;R$ 6.825,00;0;236;BOM;6;4;0,25;
1;0;28/12/1984;M;4/22/03;27;Operacional ;R$ 6.090,00;0;237;BOM;26;18;0,08;
0;0;15/03/1954;M;04/01/2003;156;Operacional ;R$ 3.123,33;0;217;EXCELENTE;18;12;0,25;
0;0;15/06/1982;M;04/01/2003;209;Operacional ;R$ 5.281,67;0;210;BOM;5;3;0,08;
0;0;23/10/1979;M;04/01/2003;140;Operacional ;R$ 3.488,33;0;238;BOM;13;9;0,04;
0;0;17/12/1984;M;4/14/03;58;Operacional ;R$ 8.996,67;0;51;BOM;9;6;0,19;
0;0;15/06/1985;M;04/11/2003;210;Coordenação;R$ 55.418,33;1;80;BOM;1;0;0,19;
0;0;21/05/1983;M;04/01/2003;211;Executivo;R$ 166.780,00;1;239;OTIMO;19;13;0,06;
0;0;30/03/1953;M;05/12/2003;166;Administrativo;R$ 5.040,00;0;73;BOM;18;12;0,15;
0;0;13/05/1984;M;5/26/03;212;Coordenação;R$ 11.405,00;1;193;OTIMO;14;9;0,12;
0;0;26/01/1980;M;06/02/2003;41;Operacional ;R$ 6.063,33;0;23;BOM;4;2;0,15;
0;0;17/05/1983;F;06/02/2003;213;Gerência;R$ 40.940,00;1;240;BOM;25;17;0,1;
0;0;20/09/1974;M;6/16/03;214;Administrativo;R$ 7.655,00;0;241;BOM;8;5;0,07;
0;0;13/12/1982;M;6/23/03;215;Administrativo;R$ 18.728,33;1;234;OTIMO;17;11;0,2;
0;0;17/07/1956;M;07/01/2003;216;Gerência;R$ 29.773,33;1;242;BOM;7;4;0,16;
0;0;19/08/1968;M;07/07/2003;88;Administrativo;R$ 3.243,33;0;21;BOM;6;4;0,12;
0;0;25/06/1967;M;08/04/2003;217;Operacional ;R$ 4.433,33;0;243;BOM;24;16;0,1;
0;0;27/12/1966;M;08/11/2003;218;Operacional ;R$ 5.061,67;0;84;BOM;23;15;0,05;
0;0;13/11/1960;M;09/01/2003;219;Coordenação;R$ 10.166,67;1;108;INSATISFATORIO;4;2;0,02;
0;0;25/02/1975;M;9/15/03;84;Operacional ;R$ 6.610,00;0;244;BOM;1;0;0,14;
0;0;24/04/1984;M;9/22/03;220;Operacional ;R$ 6.943,33;0;245;OTIMO;29;20;0,16;
0;0;13/03/1976;M;10/13/03;13;Operacional ;R$ 4.341,67;0;12;OTIMO;26;18;0,1;
0;0;20/06/1985;M;10/13/03;13;Operacional ;R$ 4.786,67;0;12;BOM;22;15;0,1;
0;0;28/11/1983;M;10/13/03;113;Operacional ;R$ 3.581,67;0;12;BOM;29;20;0,1;
0;0;20/03/1988;M;10/13/03;13;Operacional ;R$ 4.558,33;0;215;BOM;19;13;0,1;
0;0;20/01/1984;M;10/20/03;221;Coordenação;R$ 10.015,00;1;246;BOM;14;9;0,13;
1;0;24/10/1984;M;10/29/03;137;Operacional ;R$ 4.526,67;0;207;BOM;1;0;0,22;
0;0;13/05/1986;M;11/03/2003;88;Administrativo;R$ 3.966,67;0;247;OTIMO;31;21;0,12;
0;0;15/08/1975;M;11/03/2003;63;Operacional ;R$ 5.551,67;0;58;OTIMO;31;21;0,14;
0;0;21/01/1980;M;11/06/2003;222;Operacional ;R$ 5.240,00;0;128;EXCELENTE;2;1;0,23;
0;0;25/06/1971;M;11/24/03;113;Operacional ;R$ 2.591,67;0;248;OTIMO;10;6;0,1;
0;0;14/08/1981;F;12/15/03;223;Administrativo;R$ 6.985,00;0;8;BOM;29;20;0,16;
0;0;22/05/1958;M;12/15/03;224;Operacional ;R$ 4.558,33;0;221;BOM;12;8;0,21;
0;0;31/10/1983;M;12/17/03;225;Operacional ;R$ 5.605,00;0;249;BOM;6;4;0,07;
0;0;30/11/1980;F;01/05/2004;226;Administrativo;R$ 11.863,33;0;174;BOM;31;21;0,2;
0;0;24/02/1976;M;01/05/2004;186;Operacional ;R$ 4.031,67;0;39;BOM;1;0;0,12;
0;0;30/03/1973;M;01/12/2004;113;Operacional ;R$ 2.978,33;0;110;OTIMO;9;6;0,1;
0;0;25/06/1980;M;07/01/1999;32;Operacional ;R$ 7.596,67;0;250;EXCELENTE;5;3;0,06;
0;0;31/08/1985;M;03/04/2002;227;Operacional ;R$ 9.975,00;0;251;OTIMO;24;16;0,12;
0;0;30/05/1978;M;09/11/1997;228;Administrativo;R$ 8.765,00;0;242;BOM;12;8;0,16;
0;0;24/12/1971;M;1/14/04;125;Operacional ;R$ 9.468,33;0;213;INSATISFATORIO;7;4;0,07;
0;0;13/11/1984;M;01/12/2004;229;Administrativo;R$ 19.740,00;1;252;BOM;28;19;0,13;
0;0;30/03/1984;M;1/14/04;230;Coordenação;R$ 20.333,33;1;253;OTIMO;20;13;0,22;
0;0;13/04/1957;M;02/04/2004;140;Operacional ;R$ 6.530,00;0;232;BOM;26;18;0,04;
0;0;14/11/1975;M;02/04/2004;134;Operacional ;R$ 6.048,33;0;207;OTIMO;23;15;0,25;
0;0;15/06/1977;M;2/16/04;222;Operacional ;R$ 3.556,67;0;85;BOM;10;6;0,23;
0;0;13/11/1978;M;2/16/04;144;Operacional ;R$ 3.875,00;0;208;BOM;29;20;0,09;
0;0;15/08/1981;M;3/15/04;57;Operacional ;R$ 9.928,33;0;254;BOM;1;0;0,07;
0;0;16/11/1983;M;03/01/2004;231;Operacional ;R$ 5.305,00;0;255;BOM;0;0;0,1;
0;0;18/07/1978;F;04/05/2004;232;Administrativo;R$ 21.901,67;1;256;BOM;30;20;0,1;
0;0;25/07/1977;F;04/12/2004;233;Coordenação;R$ 11.731,67;1;20;BOM;2;1;0,03;
0;0;25/08/1981;M;4/26/04;234;Operacional ;R$ 5.265,00;0;257;BOM;4;2;0,17;
0;0;19/01/1968;F;4/26/04;131;Coordenação;R$ 25.798,33;1;258;BOM;17;11;0,2;
0;0;20/06/1986;M;05/03/2004;57;Operacional ;R$ 5.061,67;0;259;OTIMO;14;9;0,07;
0;0;24/06/1983;M;05/05/2004;30;Operacional ;R$ 4.033,33;0;34;OTIMO;12;8;0,16;
0;0;15/11/1974;M;05/10/2004;73;Operacional ;R$ 3.881,67;0;138;BOM;26;18;0,22;
0;0;19/04/1983;M;05/10/2004;144;Operacional ;R$ 5.060,00;0;260;BOM;22;15;0,09;
0;0;29/05/1976;M;05/10/2004;225;Operacional ;R$ 5.378,33;0;261;BOM;32;22;0,07;
0;0;16/10/1961;M;5/24/04;235;Administrativo;R$ 7.096,67;0;262;BOM;0;0;0,23;
0;0;30/06/1974;M;5/17/04;73;Operacional ;R$ 3.553,33;0;164;BOM;22;15;0,22;
0;0;18/05/1983;M;06/01/2004;236;Administrativo;R$ 18.855,00;1;263;BOM;2;1;0,08;
0;0;15/09/1987;M;06/01/2004;66;Administrativo;R$ 13.881,67;1;264;BOM;30;20;0,16;
0;0;13/09/1972;F;06/07/2004;237;Administrativo;R$ 8.215,00;0;160;BOM;7;4;0,12;
0;0;16/01/1984;M;6/14/04;40;Operacional ;R$ 4.536,67;0;29;OTIMO;11;7;0,18;
0;0;27/08/1979;M;6/21/04;125;Operacional ;R$ 9.470,00;0;207;EXCELENTE;0;0;0,07;
0;0;24/04/1987;F;07/05/2004;226;Administrativo;R$ 14.450,00;0;174;BOM;3;2;0,2;
0;0;25/07/1979;M;07/05/2004;238;Administrativo;R$ 4.438,33;0;265;BOM;7;4;0,05;
0;0;22/08/1985;M;07/12/2004;84;Operacional ;R$ 5.060,00;0;81;OTIMO;17;11;0,14;
0;0;15/08/1986;M;08/02/2004;239;Administrativo;R$ 17.010,00;1;266;OTIMO;8;5;0,02;
0;0;18/10/1975;M;08/02/2004;14;Operacional ;R$ 6.400,00;0;267;OTIMO;9;6;0,23;
0;0;28/12/1986;M;08/09/2004;40;Operacional ;R$ 4.886,67;0;34;OTIMO;10;6;0,18;
0;0;24/01/1969;M;08/02/2004;240;Operacional ;R$ 4.601,67;0;157;INSATISFATORIO;24;16;0,23;
0;0;25/09/1987;M;8/16/04;92;Operacional ;R$ 6.530,00;0;233;BOM;4;2;0,23;
1;0;22/08/1985;M;8/16/04;32;Operacional ;R$ 3.308,33;0;268;BOM;17;11;0,06;
0;0;13/06/1980;M;09/01/2004;241;Operacional ;R$ 3.775,00;0;54;BOM;15;10;0,13;
0;0;27/02/1985;M;09/06/2004;80;Operacional ;R$ 3.840,00;0;64;BOM;27;18;0,18;
0;0;14/09/1979;M;09/06/2004;241;Operacional ;R$ 3.775,00;0;54;BOM;12;8;0,13;
0;0;15/05/1986;M;9/13/04;133;Operacional ;R$ 5.585,00;0;269;BOM;20;13;0,12;
0;0;14/05/1966;M;9/20/04;117;Administrativo;R$ 4.235,00;0;107;OTIMO;26;18;0,16;
0;0;14/03/1984;M;9/20/04;242;Administrativo;R$ 7.211,67;0;270;OTIMO;30;20;0,25;
0;0;18/11/1969;M;10/04/2004;126;Operacional ;R$ 7.051,67;0;128;INSATISFATORIO;16;11;0,25;
0;0;13/01/1984;F;10/04/2004;243;Administrativo;R$ 8.030,00;1;271;BOM;14;9;0,06;
0;0;28/12/1979;M;10/04/2004;69;Operacional ;R$ 9.928,33;0;272;BOM;28;19;0,12;
0;0;26/06/1980;M;10/04/2004;156;Operacional ;R$ 2.940,00;0;218;OTIMO;26;18;0,25;
0;0;24/10/1983;M;10/11/2004;140;Operacional ;R$ 6.048,33;0;273;INSATISFATORIO;7;4;0,04;
0;0;14/11/1976;M;10/11/2004;117;Administrativo;R$ 5.373,33;0;274;BOM;12;8;0,16;
0;0;31/03/1985;M;10/18/04;197;Operacional ;R$ 8.533,33;0;275;BOM;20;13;0,08;
0;0;17/04/1980;M;11/01/2004;72;Administrativo;R$ 25.028,33;1;276;BOM;7;4;0,19;
0;0;14/06/1972;M;11/01/2004;57;Operacional ;R$ 4.576,67;0;55;BOM;22;15;0,07;
0;0;23/05/1975;M;11/08/2004;148;Operacional ;R$ 5.405,00;0;277;BOM;4;2;0,11;
0;0;23/01/1982;M;11/08/2004;156;Operacional ;R$ 1.426,67;0;154;OTIMO;27;18;0,25;
0;0;20/02/1981;M;11/16/04;32;Operacional ;R$ 4.186,67;0;148;BOM;12;8;0,06;
0;0;29/01/1982;M;12/27/04;244;Operacional ;R$ 4.805,00;0;54;BOM;14;9;0,25;
0;0;14/12/1985;M;01/10/2005;245;Operacional ;R$ 7.053,33;0;150;BOM;12;8;0,07;
0;0;28/10/1979;M;01/10/2005;246;Operacional ;R$ 7.053,33;0;128;BOM;16;11;0,07;
0;0;18/12/1975;M;1/17/05;121;Gerência;R$ 16.940,00;1;121;OTIMO;15;10;0,02;
0;0;28/11/1967;M;1/17/05;247;Gerência;R$ 33.290,00;1;242;BOM;21;14;0,06;
0;0;13/07/1980;F;1/17/05;8;Coordenação;R$ 25.608,33;1;278;OTIMO;1;0;0,13;
0;0;29/11/1984;M;1/24/05;248;Coordenação;R$ 16.000,00;1;246;OTIMO;5;3;0,08;
0;0;18/10/1982;M;01/03/2005;249;Operacional ;R$ 2.481,67;0;279;BOM;31;21;0,07;
0;1;13/07/1987;M;1/17/05;250;Coordenação;R$ 16.296,67;1;5;BOM;30;20;0,25;
0;0;29/09/1983;M;1/31/05;251;Operacional ;R$ 3.965,00;0;280;BOM;6;4;0,26;
0;0;14/08/1969;M;1/31/05;137;Operacional ;R$ 4.186,67;0;144;BOM;28;19;0,22;
0;0;17/11/1980;M;02/02/2005;29;Operacional ;R$ 6.118,33;0;55;BOM;3;2;0,13;
0;0;15/02/1983;M;2/14/05;59;Coordenação;R$ 25.000,00;1;281;BOM;29;20;0,13;
0;0;20/05/1978;F;2/14/05;252;Administrativo;R$ 9.170,00;0;282;OTIMO;19;13;0,15;
0;0;20/04/1976;M;03/07/2005;220;Operacional ;R$ 6.485,00;0;209;BOM;17;11;0,16;
0;0;31/12/1986;M;3/14/05;57;Operacional ;R$ 10.723,33;0;254;OTIMO;28;19;0,07;
0;0;19/06/1978;M;3/14/05;222;Operacional ;R$ 7.596,67;0;283;OTIMO;28;19;0,23;
0;0;25/09/1984;M;3/14/05;253;Coordenação;R$ 13.601,67;1;253;OTIMO;30;20;0,07;
0;0;29/04/1981;M;3/21/05;196;Operacional ;R$ 9.468,33;0;136;BOM;31;21;0,09;
0;0;13/07/1970;M;04/04/2005;254;Administrativo;R$ 10.466,67;0;284;BOM;5;3;0,18;
0;0;20/09/1971;M;04/11/2005;50;Operacional ;R$ 5.608,33;0;285;BOM;30;20;0,15;
0;0;16/08/1985;M;4/18/05;19;Administrativo;R$ 5.333,33;0;27;OTIMO;26;18;0,17;
0;0;26/01/1975;M;4/18/05;255;Administrativo;R$ 4.588,33;0;286;BOM;11;7;0,15;
0;0;27/05/1985;F;05/09/2005;115;Administrativo;R$ 5.718,33;0;287;BOM;21;14;0,2;
0;0;24/07/1975;M;05/09/2005;256;Operacional ;R$ 2.373,33;0;288;BOM;24;16;0,17;
0;0;14/08/1973;M;5/17/05;257;Operacional ;R$ 4.033,33;0;279;BOM;8;5;0,13;
0;0;18/12/1983;M;5/17/05;258;Coordenação;R$ 21.916,67;1;289;BOM;27;18;0,04;
0;0;30/04/1981;M;06/01/2005;116;Operacional ;R$ 3.718,33;0;290;BOM;0;0;0,05;
0;0;21/12/1977;M;06/01/2005;113;Operacional ;R$ 3.138,33;0;226;OTIMO;2;1;0,1;
0;0;18/06/1977;F;06/01/2005;117;Administrativo;R$ 6.235,00;0;291;OTIMO;6;4;0,16;
0;0;24/03/1959;M;6/20/05;84;Operacional ;R$ 8.343,33;0;292;BOM;7;4;0,14;
0;0;13/11/1982;M;6/27/05;21;Operacional ;R$ 4.848,33;0;293;BOM;29;20;0,13;
0;0;28/02/1981;M;6/27/05;131;Coordenação;R$ 18.550,00;1;294;OTIMO;7;4;0,2;
0;0;16/11/1982;M;7/18/05;64;Operacional ;R$ 4.576,67;0;53;BOM;30;20;0,02;
0;0;27/09/1975;M;7/25/05;259;Executivo;R$ 103.333,33;1;295;BOM;21;14;0,06;
0;0;16/05/1982;M;7/25/05;260;Coordenação;R$ 16.461,67;1;296;BOM;8;5;0,1;
0;0;21/08/1973;M;08/08/2005;222;Operacional ;R$ 3.843,33;0;86;BOM;24;16;0,23;
0;0;16/11/1987;M;8/15/05;11;Operacional ;R$ 1.968,33;0;103;BOM;22;15;0,26;
0;0;13/12/1977;M;8/22/05;113;Operacional ;R$ 2.388,33;0;297;BOM;4;2;0,1;
0;0;25/07/1984;M;09/05/2005;261;Operacional ;R$ 7.288,33;0;298;BOM;19;13;0,23;
0;0;22/06/1987;M;9/19/05;21;Operacional ;R$ 4.323,33;0;19;INSATISFATORIO;9;6;0,13;
0;0;20/02/1969;M;10/03/2005;152;Operacional ;R$ 8.958,33;0;216;OTIMO;16;11;0,23;
0;0;14/12/1981;M;10/03/2005;32;Operacional ;R$ 3.065,00;0;238;BOM;9;6;0,06;
0;0;21/07/1987;M;10/10/2005;57;Operacional ;R$ 3.983,33;0;299;OTIMO;29;20;0,07;
